id,label
28246,8
28247,10
28248,0
28249,1
28250,7
28251,18
28252,24
28253,6
28254,22
28255,14
28256,22
28257,1
28258,1
28259,21
28260,16
28261,4
28262,21
28263,11
28264,6
28265,3
28266,4
28267,8
28268,6
28269,2
28270,4
28271,14
28272,0
28273,22
28274,24
28275,13
28276,2
28277,12
28278,14
28279,23
28280,17
28281,6
28282,4
28283,10
28284,24
28285,1
28286,24
28287,0
28288,5
28289,7
28290,23
28291,2
28292,22
28293,23
28294,21
28295,6
28296,21
28297,20
28298,13
28299,16
28300,24
28301,7
28302,21
28303,20
28304,4
28305,19
28306,10
28307,22
28308,21
28309,1
28310,1
28311,3
28312,1
28313,4
28314,0
28315,19
28316,6
28317,6
28318,11
28319,7
28320,20
28321,8
28322,0
28323,10
28324,12
28325,0
28326,7
28327,17
28328,5
28329,14
28330,4
28331,23
28332,1
28333,17
28334,4
28335,20
28336,19
28337,5
28338,4
28339,19
28340,23
28341,4
28342,15
28343,10
28344,10
28345,21
28346,15
28347,22
28348,17
28349,8
28350,7
28351,7
28352,4
28353,1
28354,6
28355,8
28356,22
28357,2
28358,22
28359,1
28360,18
28361,1
28362,14
28363,16
28364,14
28365,2
28366,12
28367,17
28368,5
28369,12
28370,19
28371,1
28372,1
28373,24
28374,13
28375,7
28376,21
28377,22
28378,6
28379,8
28380,18
28381,4
28382,21
28383,17
28384,22
28385,4
28386,6
28387,4
28388,1
28389,15
28390,0
28391,8
28392,0
28393,14
28394,12
28395,7
28396,21
28397,8
28398,13
28399,10
28400,2
28401,1
28402,19
28403,2
28404,22
28405,16
28406,16
28407,11
28408,3
28409,18
28410,0
28411,6
28412,1
28413,11
28414,21
28415,14
28416,16
28417,0
28418,11
28419,17
28420,13
28421,8
28422,24
28423,20
28424,4
28425,18
28426,0
28427,0
28428,6
28429,21
28430,10
28431,1
28432,4
28433,5
28434,7
28435,5
28436,16
28437,4
28438,11
28439,14
28440,0
28441,18
28442,22
28443,21
28444,7
28445,15
28446,12
28447,16
28448,2
28449,22
28450,1
28451,5
28452,24
28453,4
28454,8
28455,17
28456,17
28457,21
28458,6
28459,0
28460,4
28461,5
28462,7
28463,17
28464,23
28465,14
28466,11
28467,11
28468,1
28469,20
28470,16
28471,8
28472,1
28473,5
28474,21
28475,0
28476,21
28477,20
28478,5
28479,22
28480,10
28481,6
28482,7
28483,5
28484,21
28485,10
28486,4
28487,6
28488,12
28489,12
28490,5
28491,18
28492,6
28493,21
28494,14
28495,21
28496,20
28497,17
28498,15
28499,10
28500,0
28501,6
28502,19
28503,1
28504,10
28505,20
28506,21
28507,6
28508,15
28509,23
28510,10
28511,10
28512,21
28513,0
28514,13
28515,0
28516,1
28517,6
28518,5
28519,19
28520,10
28521,2
28522,18
28523,21
28524,10
28525,5
28526,1
28527,15
28528,7
28529,4
28530,2
28531,2
28532,0
28533,17
28534,4
28535,13
28536,4
28537,18
28538,4
28539,20
28540,21
28541,10
28542,0
28543,18
28544,24
28545,18
28546,13
28547,17
28548,14
28549,8
28550,24
28551,24
28552,17
28553,20
28554,4
28555,1
28556,7
28557,6
28558,17
28559,6
28560,11
28561,20
28562,0
28563,17
28564,16
28565,7
28566,8
28567,8
28568,11
28569,1
28570,4
28571,21
28572,7
28573,11
28574,3
28575,4
28576,22
28577,20
28578,0
28579,17
28580,7
28581,15
28582,18
28583,2
28584,4
28585,10
28586,16
28587,15
28588,22
28589,3
28590,17
28591,18
28592,13
28593,0
28594,4
28595,1
28596,12
28597,20
28598,5
28599,17
28600,11
28601,0
28602,3
28603,5
28604,2
28605,1
28606,17
28607,4
28608,17
28609,20
28610,14
28611,3
28612,18
28613,23
28614,15
28615,4
28616,5
28617,20
28618,4
28619,22
28620,10
28621,22
28622,15
28623,16
28624,11
28625,21
28626,7
28627,7
28628,18
28629,20
28630,14
28631,24
28632,5
28633,14
28634,6
28635,2
28636,17
28637,5
28638,0
28639,24
28640,18
28641,23
28642,15
28643,17
28644,4
28645,12
28646,22
28647,15
28648,14
28649,1
28650,18
28651,22
28652,8
28653,16
28654,1
28655,11
28656,1
28657,7
28658,13
28659,17
28660,7
28661,18
28662,22
28663,6
28664,4
28665,14
28666,16
28667,22
28668,4
28669,3
28670,12
28671,18
28672,3
28673,24
28674,7
28675,16
28676,17
28677,23
28678,17
28679,14
28680,21
28681,23
28682,22
28683,8
28684,24
28685,20
28686,4
28687,17
28688,20
28689,4
28690,4
28691,19
28692,0
28693,0
28694,23
28695,22
28696,0
28697,1
28698,18
28699,24
28700,15
28701,15
28702,7
28703,21
28704,8
28705,21
28706,19
28707,14
28708,2
28709,1
28710,4
28711,8
28712,5
28713,14
28714,19
28715,5
28716,1
28717,24
28718,22
28719,19
28720,2
28721,17
28722,8
28723,20
28724,2
28725,3
28726,2
28727,8
28728,22
28729,1
28730,11
28731,10
28732,17
28733,24
28734,15
28735,6
28736,11
28737,23
28738,16
28739,10
28740,22
28741,22
28742,20
28743,2
28744,19
28745,14
28746,7
28747,8
28748,3
28749,23
28750,21
28751,4
28752,5
28753,21
28754,7
28755,22
28756,15
28757,4
28758,23
28759,14
28760,7
28761,3
28762,2
28763,3
28764,0
28765,19
28766,22
28767,10
28768,7
28769,7
28770,18
28771,21
28772,5
28773,14
28774,24
28775,21
28776,11
28777,1
28778,13
28779,20
28780,7
28781,23
28782,5
28783,7
28784,8
28785,14
28786,1
28787,19
28788,0
28789,15
28790,15
28791,5
28792,4
28793,22
28794,22
28795,15
28796,6
28797,18
28798,4
28799,5
28800,6
28801,10
28802,15
28803,21
28804,23
28805,11
28806,4
28807,16
28808,14
28809,18
28810,16
28811,16
28812,23
28813,10
28814,6
28815,13
28816,6
28817,15
28818,5
28819,16
28820,16
28821,16
28822,16
28823,2
28824,17
28825,16
28826,0
28827,12
28828,1
28829,21
28830,10
28831,5
28832,8
28833,21
28834,5
28835,14
28836,4
28837,20
28838,7
28839,17
28840,4
28841,1
28842,1
28843,16
28844,17
28845,20
28846,0
28847,4
28848,4
28849,21
28850,11
28851,19
28852,23
28853,22
28854,13
28855,2
28856,21
28857,7
28858,17
28859,3
28860,18
28861,20
28862,0
28863,11
28864,11
28865,20
28866,14
28867,23
28868,15
28869,17
28870,11
28871,4
28872,24
28873,21
28874,21
28875,4
28876,7
28877,17
28878,17
28879,1
28880,2
28881,7
28882,1
28883,6
28884,1
28885,4
28886,10
28887,20
28888,1
28889,4
28890,10
28891,7
28892,14
28893,10
28894,20
28895,6
28896,2
28897,24
28898,24
28899,2
28900,0
28901,12
28902,4
28903,11
28904,6
28905,15
28906,0
28907,10
28908,20
28909,4
28910,2
28911,18
28912,15
28913,16
28914,17
28915,19
28916,21
28917,3
28918,13
28919,24
28920,4
28921,15
28922,14
28923,0
28924,0
28925,15
28926,10
28927,11
28928,21
28929,1
28930,0
28931,0
28932,17
28933,15
28934,10
28935,0
28936,2
28937,4
28938,21
28939,8
28940,14
28941,23
28942,6
28943,0
28944,1
28945,4
28946,10
28947,10
28948,4
28949,4
28950,6
28951,0
28952,23
28953,7
28954,22
28955,17
28956,18
28957,6
28958,6
28959,22
28960,23
28961,24
28962,17
28963,17
28964,0
28965,22
28966,22
28967,22
28968,19
28969,24
28970,0
28971,21
28972,0
28973,0
28974,10
28975,20
28976,16
28977,1
28978,13
28979,15
28980,16
28981,20
28982,7
28983,1
28984,7
28985,17
28986,1
28987,5
28988,7
28989,21
28990,21
28991,16
28992,24
28993,22
28994,4
28995,22
28996,4
28997,11
28998,4
28999,4
29000,16
29001,5
29002,21
29003,20
29004,19
29005,17
29006,11
29007,18
29008,1
29009,21
29010,6
29011,6
29012,16
29013,5
29014,5
29015,8
29016,22
29017,21
29018,14
29019,17
29020,10
29021,5
29022,14
29023,4
29024,7
29025,4
29026,15
29027,24
29028,7
29029,10
29030,3
29031,24
29032,5
29033,24
29034,21
29035,19
29036,23
29037,1
29038,8
29039,8
29040,16
29041,5
29042,15
29043,5
29044,1
29045,17
29046,12
29047,19
29048,22
29049,3
29050,1
29051,11
29052,17
29053,16
29054,12
29055,12
29056,17
29057,15
29058,24
29059,17
29060,4
29061,17
29062,14
29063,15
29064,10
29065,3
29066,14
29067,23
29068,5
29069,18
29070,12
29071,4
29072,13
29073,7
29074,0
29075,19
29076,4
29077,6
29078,23
29079,6
29080,19
29081,18
29082,19
29083,14
29084,14
29085,4
29086,4
29087,13
29088,4
29089,21
29090,8
29091,21
29092,8
29093,14
29094,4
29095,21
29096,21
29097,22
29098,7
29099,3
29100,0
29101,1
29102,24
29103,19
29104,20
29105,17
29106,0
29107,12
29108,8
29109,13
29110,8
29111,22
29112,17
29113,0
29114,1
29115,13
29116,7
29117,11
29118,14
29119,18
29120,14
29121,11
29122,15
29123,20
29124,14
29125,11
29126,18
29127,20
29128,8
29129,7
29130,13
29131,20
29132,20
29133,21
29134,1
29135,10
29136,14
29137,0
29138,10
29139,7
29140,4
29141,8
29142,24
29143,22
29144,12
29145,10
29146,23
29147,22
29148,12
29149,7
29150,0
29151,15
29152,14
29153,18
29154,4
29155,1
29156,7
29157,0
29158,21
29159,7
29160,17
29161,22
29162,24
29163,10
29164,12
29165,0
29166,1
29167,7
29168,14
29169,6
29170,14
29171,11
29172,15
29173,21
29174,23
29175,7
29176,22
29177,22
29178,16
29179,21
29180,10
29181,16
29182,0
29183,7
29184,19
29185,15
29186,13
29187,14
29188,22
29189,12
29190,10
29191,7
29192,8
29193,11
29194,11
29195,1
29196,21
29197,1
29198,14
29199,14
29200,10
29201,4
29202,19
29203,17
29204,7
29205,0
29206,14
29207,16
29208,17
29209,5
29210,6
29211,12
29212,2
29213,7
29214,22
29215,17
29216,0
29217,12
29218,21
29219,19
29220,0
29221,4
29222,20
29223,7
29224,2
29225,24
29226,22
29227,12
29228,4
29229,18
29230,17
29231,22
29232,15
29233,5
29234,23
29235,5
29236,24
29237,19
29238,22
29239,8
29240,21
29241,5
29242,10
29243,17
29244,5
29245,7
29246,0
29247,1
29248,1
29249,20
29250,13
29251,21
29252,22
29253,13
29254,23
29255,5
29256,22
29257,7
29258,2
29259,23
29260,21
29261,7
29262,14
29263,23
29264,7
29265,1
29266,7
29267,4
29268,10
29269,4
29270,11
29271,3
29272,4
29273,18
29274,8
29275,1
29276,14
29277,4
29278,22
29279,4
29280,2
29281,10
29282,18
29283,5
29284,17
29285,23
29286,20
29287,23
29288,15
29289,7
29290,17
29291,8
29292,18
29293,17
29294,1
29295,24
29296,15
29297,4
29298,0
29299,17
29300,18
29301,20
29302,1
29303,21
29304,14
29305,18
29306,11
29307,3
29308,24
29309,19
29310,18
29311,4
29312,6
29313,16
29314,4
29315,4
29316,17
29317,4
29318,1
29319,22
29320,3
29321,0
29322,24
29323,6
29324,2
29325,5
29326,21
29327,6
29328,6
29329,4
29330,22
29331,16
29332,1
29333,19
29334,4
29335,17
29336,4
29337,3
29338,16
29339,1
29340,16
29341,20
29342,0
29343,0
29344,4
29345,19
29346,13
29347,16
29348,23
29349,18
29350,24
29351,7
29352,23
29353,17
29354,4
29355,2
29356,21
29357,10
29358,15
29359,20
29360,14
29361,1
29362,0
29363,4
29364,1
29365,18
29366,22
29367,21
29368,2
29369,13
29370,22
29371,10
29372,22
29373,16
29374,14
29375,22
29376,20
29377,21
29378,22
29379,12
29380,5
29381,16
29382,10
29383,7
29384,4
29385,2
29386,1
29387,22
29388,14
29389,4
29390,1
29391,4
29392,5
29393,11
29394,21
29395,1
29396,7
29397,21
29398,2
29399,3
29400,5
29401,0
29402,11
29403,22
29404,4
29405,15
29406,16
29407,11
29408,14
29409,4
29410,23
29411,0
29412,22
29413,17
29414,14
29415,7
29416,17
29417,12
29418,2
29419,19
29420,17
29421,18
29422,22
29423,6
29424,18
29425,16
29426,14
29427,20
29428,4
29429,5
29430,23
29431,24
29432,22
29433,24
29434,8
29435,6
29436,13
29437,22
29438,21
29439,2
29440,0
29441,2
29442,22
29443,8
29444,4
29445,23
29446,4
29447,8
29448,18
29449,22
29450,14
29451,17
29452,22
29453,4
29454,22
29455,14
29456,2
29457,14
29458,16
29459,6
29460,24
29461,4
29462,18
29463,16
29464,23
29465,23
29466,2
29467,1
29468,16
29469,10
29470,10
29471,10
29472,21
29473,18
29474,11
29475,10
29476,4
29477,18
29478,15
29479,18
29480,16
29481,0
29482,4
29483,11
29484,14
29485,2
29486,7
29487,6
29488,22
29489,5
29490,22
29491,3
29492,23
29493,20
29494,22
29495,21
29496,16
29497,6
29498,18
29499,6
29500,21
29501,1
29502,22
29503,14
29504,6
29505,7
29506,17
29507,12
29508,24
29509,8
29510,0
29511,3
29512,14
29513,18
29514,24
29515,1
29516,1
29517,1
29518,22
29519,23
29520,20
29521,13
29522,22
29523,7
29524,2
29525,14
29526,0
29527,0
29528,7
29529,11
29530,6
29531,17
29532,17
29533,0
29534,19
29535,15
29536,17
29537,22
29538,4
29539,23
29540,19
29541,11
29542,22
29543,6
29544,18
29545,4
29546,22
29547,15
29548,1
29549,10
29550,7
29551,19
29552,6
29553,5
29554,2
29555,18
29556,12
29557,23
29558,22
29559,18
29560,22
29561,2
29562,6
29563,1
29564,16
29565,0
29566,17
29567,4
29568,17
29569,6
29570,8
29571,7
29572,16
29573,22
29574,22
29575,2
29576,19
29577,16
29578,22
29579,7
29580,5
29581,17
29582,4
29583,11
29584,17
29585,2
29586,16
29587,11
29588,16
29589,5
29590,24
29591,14
29592,24
29593,17
29594,1
29595,13
29596,8
29597,21
29598,16
29599,4
29600,16
29601,13
29602,17
29603,22
29604,4
29605,12
29606,23
29607,12
29608,18
29609,23
29610,11
29611,2
29612,15
29613,6
29614,16
29615,19
29616,18
29617,7
29618,0
29619,23
29620,20
29621,5
29622,2
29623,17
29624,23
29625,17
29626,22
29627,17
29628,1
29629,21
29630,5
29631,4
29632,12
29633,10
29634,2
29635,3
29636,6
29637,21
29638,15
29639,4
29640,19
29641,0
29642,14
29643,21
29644,12
29645,14
29646,17
29647,21
29648,11
29649,12
29650,21
29651,16
29652,11
29653,4
29654,3
29655,14
29656,1
29657,20
29658,5
29659,21
29660,24
29661,4
29662,5
29663,5
29664,23
29665,17
29666,16
29667,16
29668,16
29669,6
29670,23
29671,19
29672,7
29673,2
29674,4
29675,23
29676,15
29677,7
29678,16
29679,8
29680,0
29681,22
29682,11
29683,18
29684,24
29685,7
29686,5
29687,11
29688,1
29689,4
29690,4
29691,17
29692,6
29693,0
29694,23
29695,22
29696,19
29697,1
29698,7
29699,7
29700,0
29701,6
29702,4
29703,6
29704,5
29705,23
29706,1
29707,22
29708,8
29709,10
29710,20
29711,2
29712,0
29713,4
29714,10
29715,24
29716,7
29717,17
29718,24
29719,22
29720,4
29721,7
29722,5
29723,18
29724,17
29725,16
29726,11
29727,5
29728,2
29729,8
29730,20
29731,3
29732,24
29733,22
29734,19
29735,10
29736,1
29737,14
29738,22
29739,8
29740,2
29741,2
29742,22
29743,16
29744,23
29745,14
29746,7
29747,6
29748,18
29749,6
29750,21
29751,14
29752,15
29753,11
29754,22
29755,14
29756,0
29757,2
29758,5
29759,12
29760,22
29761,22
29762,14
29763,6
29764,20
29765,22
29766,22
29767,11
29768,10
29769,11
29770,13
29771,15
29772,10
29773,4
29774,18
29775,5
29776,2
29777,22
29778,21
29779,0
29780,1
29781,6
29782,23
29783,23
29784,22
29785,8
29786,7
29787,21
29788,13
29789,24
29790,22
29791,3
29792,17
29793,22
29794,12
29795,18
29796,21
29797,18
29798,5
29799,1
29800,13
29801,4
29802,19
29803,3
29804,11
29805,4
29806,0
29807,14
29808,4
29809,10
29810,16
29811,14
29812,18
29813,16
29814,10
29815,4
29816,18
29817,16
29818,7
29819,19
29820,20
29821,17
29822,14
29823,1
29824,17
29825,7
29826,2
29827,1
29828,21
29829,15
29830,21
29831,24
29832,7
29833,1
29834,12
29835,13
29836,4
29837,6
29838,6
29839,6
29840,15
29841,15
29842,21
29843,22
29844,13
29845,4
29846,24
29847,1
29848,10
29849,17
29850,24
29851,8
29852,16
29853,8
29854,6
29855,10
29856,17
29857,10
29858,19
29859,6
29860,11
29861,17
29862,7
29863,24
29864,4
29865,7
29866,11
29867,5
29868,2
29869,17
29870,4
29871,22
29872,10
29873,22
29874,22
29875,19
29876,2
29877,10
29878,15
29879,2
29880,4
29881,22
29882,19
29883,5
29884,21
29885,22
29886,14
29887,4
29888,6
29889,12
29890,17
29891,15
29892,2
29893,17
29894,4
29895,7
29896,13
29897,1
29898,16
29899,0
29900,14
29901,20
29902,20
29903,4
29904,19
29905,18
29906,3
29907,21
29908,1
29909,17
29910,21
29911,5
29912,4
29913,11
29914,4
29915,17
29916,1
29917,15
29918,8
29919,8
29920,21
29921,4
29922,5
29923,23
29924,15
29925,2
29926,4
29927,15
29928,5
29929,24
29930,22
29931,24
29932,4
29933,6
29934,15
29935,15
29936,14
29937,23
29938,14
29939,5
29940,4
29941,2
29942,0
29943,12
29944,19
29945,6
29946,10
29947,11
29948,17
29949,19
29950,13
29951,16
29952,10
29953,15
29954,22
29955,22
29956,18
29957,3
29958,14
29959,14
29960,8
29961,21
29962,4
29963,11
29964,5
29965,4
29966,17
29967,15
29968,20
29969,14
29970,15
29971,1
29972,11
29973,13
29974,22
29975,4
29976,11
29977,4
29978,11
29979,1
29980,22
29981,2
29982,8
29983,4
29984,3
29985,19
29986,13
29987,1
29988,17
29989,23
29990,12
29991,20
29992,4
29993,13
29994,4
29995,18
29996,17
29997,20
29998,22
29999,22
30000,14
30001,14
30002,21
30003,23
30004,17
30005,18
30006,16
30007,24
30008,16
30009,14
30010,24
30011,6
30012,17
30013,22
30014,8
30015,1
30016,17
30017,15
30018,22
30019,24
30020,24
30021,0
30022,19
30023,0
30024,21
30025,21
30026,16
30027,23
30028,6
30029,19
30030,0
30031,4
30032,8
30033,14
30034,14
30035,18
30036,22
30037,21
30038,18
30039,0
30040,13
30041,10
30042,7
30043,8
30044,16
30045,10
30046,17
30047,22
30048,23
30049,22
30050,5
30051,8
30052,21
30053,18
30054,0
30055,18
30056,16
30057,8
30058,6
30059,4
30060,6
30061,3
30062,11
30063,14
30064,19
30065,14
30066,6
30067,4
30068,23
30069,16
30070,15
30071,17
30072,13
30073,11
30074,13
30075,4
30076,20
30077,0
30078,0
30079,5
30080,5
30081,11
30082,8
30083,22
30084,22
30085,0
30086,6
30087,6
30088,7
30089,6
30090,16
30091,11
30092,20
30093,15
30094,19
30095,19
30096,7
30097,24
30098,4
30099,21
30100,14
30101,0
30102,15
30103,21
30104,2
30105,6
30106,11
30107,22
30108,4
30109,1
30110,14
30111,17
30112,20
30113,4
30114,19
30115,4
30116,10
30117,11
30118,12
30119,1
30120,10
30121,10
30122,24
30123,14
30124,22
30125,21
30126,6
30127,0
30128,6
30129,7
30130,22
30131,4
30132,19
30133,4
30134,23
30135,17
30136,4
30137,19
30138,5
30139,0
30140,17
30141,7
30142,19
30143,4
30144,6
30145,17
30146,4
30147,1
30148,4
30149,4
30150,24
30151,17
30152,14
30153,0
30154,0
30155,3
30156,4
30157,16
30158,8
30159,2
30160,17
30161,5
30162,4
30163,11
30164,7
30165,0
30166,14
30167,3
30168,10
30169,2
30170,4
30171,17
30172,20
30173,19
30174,2
30175,15
30176,10
30177,10
30178,3
30179,0
30180,14
30181,18
30182,4
30183,21
30184,22
30185,16
30186,2
30187,4
30188,4
30189,4
30190,10
30191,14
30192,16
30193,0
30194,4
30195,12
30196,4
30197,4
30198,13
30199,4
30200,5
30201,17
30202,17
30203,15
30204,7
30205,16
30206,20
30207,24
30208,20
30209,13
30210,14
30211,4
30212,6
30213,0
30214,18
30215,14
30216,5
30217,18
30218,24
30219,18
30220,23
30221,13
30222,23
30223,4
30224,4
30225,7
30226,1
30227,0
30228,15
30229,22
30230,4
30231,5
30232,3
30233,20
30234,1
30235,10
30236,6
30237,0
30238,15
30239,4
30240,2
30241,19
30242,23
30243,4
30244,8
30245,17
30246,22
30247,21
30248,24
30249,8
30250,21
30251,8
30252,10
30253,7
