id,label
27911,0
27912,25
27913,25
27914,25
27915,25
27916,25
27917,25
27918,0
27919,0
27920,0
27921,0
27922,25
27923,0
27924,25
27925,25
27926,25
27927,0
27928,0
27929,25
27930,25
27931,25
27932,25
27933,0
27934,0
27935,25
27936,25
27937,25
27938,0
27939,0
27940,25
27941,0
27942,25
27943,25
27944,0
27945,25
27946,0
27947,0
27948,0
27949,25
27950,25
27951,25
27952,25
27953,25
27954,25
27955,25
27956,25
27957,25
27958,25
27959,25
27960,25
27961,0
27962,25
27963,0
27964,25
27965,0
27966,25
27967,25
27968,25
27969,25
27970,25
27971,0
27972,25
27973,25
27974,25
27975,25
27976,25
27977,0
27978,25
27979,0
27980,0
27981,25
27982,0
27983,25
27984,25
27985,25
27986,25
27987,25
27988,25
27989,0
27990,25
27991,0
27992,25
27993,0
27994,25
27995,25
27996,25
27997,0
27998,0
27999,25
28000,25
28001,0
28002,0
28003,25
28004,25
28005,25
28006,0
28007,0
28008,0
28009,25
28010,25
28011,0
28012,0
28013,25
28014,25
28015,25
28016,25
28017,0
28018,0
28019,25
28020,25
28021,25
28022,25
28023,0
28024,25
28025,25
28026,25
28027,25
28028,25
28029,0
28030,0
28031,25
28032,25
28033,0
28034,25
28035,0
28036,25
28037,0
28038,25
28039,25
28040,25
28041,25
28042,25
28043,0
28044,25
28045,0
28046,0
28047,0
28048,0
28049,0
28050,25
28051,0
28052,25
28053,0
28054,25
28055,0
28056,25
28057,25
28058,25
28059,0
28060,0
28061,0
28062,0
28063,25
28064,0
28065,0
28066,25
28067,25
28068,0
28069,25
28070,25
28071,25
28072,0
28073,25
28074,25
28075,0
28076,25
28077,25
28078,0
28079,0
28080,25
28081,25
28082,25
28083,0
28084,0
28085,25
28086,25
28087,25
28088,25
28089,25
28090,25
28091,0
28092,25
28093,25
28094,25
28095,0
28096,25
28097,25
28098,0
28099,25
28100,25
28101,25
28102,25
28103,25
28104,25
28105,25
28106,0
28107,25
28108,25
28109,0
28110,25
28111,25
28112,25
28113,25
28114,25
28115,0
28116,25
28117,0
28118,0
28119,0
28120,0
28121,25
28122,0
28123,0
28124,25
28125,0
28126,0
28127,0
28128,25
28129,0
28130,25
28131,25
28132,0
28133,25
28134,25
28135,0
28136,25
28137,25
28138,0
28139,25
28140,0
28141,25
28142,25
28143,0
28144,25
28145,25
28146,25
28147,25
28148,25
28149,25
28150,25
28151,25
28152,25
28153,25
28154,0
28155,25
28156,0
28157,25
28158,0
28159,25
28160,25
28161,25
28162,0
28163,0
28164,25
28165,25
28166,25
28167,0
28168,25
28169,0
28170,25
28171,25
28172,25
28173,25
28174,25
28175,25
28176,25
28177,25
28178,25
28179,25
28180,0
28181,25
28182,25
28183,25
28184,25
28185,25
28186,0
28187,25
28188,25
28189,0
28190,0
28191,25
28192,0
28193,0
28194,0
28195,25
28196,25
28197,0
28198,25
28199,25
28200,0
28201,25
28202,25
28203,0
28204,0
28205,25
28206,25
28207,0
28208,25
28209,25
28210,0
28211,25
28212,25
28213,25
28214,25
28215,25
28216,25
28217,25
28218,25
28219,25
28220,25
28221,0
28222,25
28223,25
28224,25
28225,0
28226,0
28227,25
28228,25
28229,0
28230,0
28231,25
28232,25
28233,25
28234,0
28235,25
28236,0
28237,25
28238,25
28239,0
28240,25
28241,25
28242,25
28243,25
28244,25
28245,0
28246,25
28247,25
28248,0
28249,25
28250,25
28251,25
28252,25
28253,25
28254,25
28255,25
28256,25
28257,0
28258,0
28259,25
28260,25
28261,0
28262,25
28263,0
28264,25
28265,25
28266,0
28267,0
28268,25
28269,0
28270,0
28271,0
28272,0
28273,25
28274,25
28275,0
28276,0
28277,0
28278,0
28279,25
28280,25
28281,25
28282,0
28283,25
28284,25
28285,0
28286,25
28287,0
28288,0
28289,0
28290,25
28291,0
28292,25
28293,25
28294,25
28295,25
28296,25
28297,25
28298,0
28299,25
28300,25
28301,0
28302,0
28303,25
28304,0
28305,25
28306,25
28307,25
28308,25
28309,0
28310,25
28311,25
28312,25
28313,0
28314,25
28315,0
28316,0
28317,25
28318,0
28319,0
28320,25
28321,25
28322,0
28323,25
28324,25
28325,25
28326,0
28327,25
28328,0
28329,0
28330,0
28331,25
28332,25
28333,25
28334,0
28335,25
28336,25
28337,0
28338,0
28339,0
28340,25
28341,0
28342,25
28343,25
28344,25
28345,25
28346,25
28347,25
28348,25
28349,0
28350,25
28351,25
28352,0
28353,0
28354,25
28355,25
28356,25
28357,0
28358,25
28359,0
28360,25
28361,25
28362,0
28363,25
28364,0
28365,0
28366,0
28367,25
28368,0
28369,0
28370,25
28371,0
28372,0
28373,25
28374,0
28375,25
28376,25
28377,25
28378,25
28379,0
28380,25
28381,0
28382,0
28383,25
28384,0
28385,0
28386,25
28387,25
28388,25
28389,25
28390,25
28391,25
28392,25
28393,0
28394,0
28395,25
28396,25
28397,0
28398,25
28399,25
28400,25
28401,25
28402,0
28403,25
28404,25
28405,25
28406,25
28407,25
28408,25
28409,25
28410,0
28411,0
28412,25
28413,0
28414,25
28415,0
28416,25
28417,25
28418,0
28419,25
28420,0
28421,0
28422,25
28423,25
28424,25
28425,25
28426,0
28427,0
28428,25
28429,25
28430,25
28431,0
28432,0
28433,25
28434,0
28435,0
28436,0
28437,0
28438,25
28439,25
28440,0
28441,0
28442,25
28443,25
28444,0
28445,25
28446,0
28447,25
28448,0
28449,25
28450,0
28451,25
28452,25
28453,0
28454,25
28455,25
28456,25
28457,25
28458,25
28459,0
28460,0
28461,0
28462,0
28463,25
28464,25
28465,25
28466,25
28467,0
28468,25
28469,25
28470,25
28471,25
28472,0
28473,25
28474,25
28475,0
28476,25
28477,25
28478,25
28479,25
28480,25
28481,0
28482,0
28483,0
28484,25
28485,25
28486,0
28487,25
28488,0
28489,25
28490,25
28491,25
28492,25
28493,0
28494,0
28495,25
28496,25
28497,25
28498,25
28499,25
28500,0
28501,25
28502,25
28503,0
28504,0
28505,25
28506,25
28507,25
28508,25
28509,25
28510,0
28511,0
28512,0
28513,0
28514,0
28515,25
28516,0
28517,25
28518,25
28519,0
28520,0
28521,0
28522,25
28523,25
28524,25
28525,0
28526,25
28527,25
28528,0
28529,0
28530,0
28531,0
28532,0
28533,25
28534,0
28535,0
28536,0
28537,25
28538,0
28539,25
28540,25
28541,0
28542,25
28543,25
28544,25
28545,0
28546,25
28547,0
28548,0
28549,25
28550,25
28551,25
28552,25
28553,25
28554,0
28555,25
28556,25
28557,25
28558,25
28559,25
28560,0
28561,25
28562,25
28563,25
28564,0
28565,0
28566,25
28567,25
28568,25
28569,0
28570,0
28571,25
28572,25
28573,25
28574,25
28575,0
28576,25
28577,25
28578,0
28579,25
28580,0
28581,25
28582,25
28583,25
28584,25
28585,25
28586,25
28587,25
28588,25
28589,25
28590,25
28591,0
28592,0
28593,0
28594,0
28595,0
28596,0
28597,25
28598,25
28599,25
28600,25
28601,0
28602,0
28603,0
28604,0
28605,0
28606,25
28607,0
28608,0
28609,25
28610,0
28611,0
28612,0
28613,25
28614,25
28615,0
28616,25
28617,25
28618,0
28619,25
28620,25
28621,25
28622,25
28623,25
28624,0
28625,25
28626,25
28627,25
28628,0
28629,25
28630,0
28631,25
28632,25
28633,0
28634,25
28635,0
28636,25
28637,25
28638,0
28639,25
28640,25
28641,25
28642,25
28643,25
28644,0
28645,0
28646,0
28647,25
28648,0
28649,0
28650,0
28651,25
28652,25
28653,25
28654,25
28655,25
28656,25
28657,25
28658,0
28659,25
28660,0
28661,25
28662,25
28663,25
28664,0
28665,25
28666,25
28667,0
28668,25
28669,25
28670,0
28671,25
28672,25
28673,25
28674,0
28675,0
28676,25
28677,25
28678,25
28679,0
28680,25
28681,25
28682,25
28683,25
28684,25
28685,25
28686,0
28687,25
28688,25
28689,0
28690,0
28691,0
28692,0
28693,0
28694,25
28695,25
28696,0
28697,0
28698,0
28699,25
28700,25
28701,25
28702,0
28703,25
28704,25
28705,25
28706,0
28707,0
28708,25
28709,0
28710,0
28711,25
28712,25
28713,25
28714,25
28715,0
28716,0
28717,25
28718,25
28719,0
28720,25
28721,25
28722,0
28723,25
28724,0
28725,0
28726,0
28727,0
28728,25
28729,25
28730,25
28731,25
28732,25
28733,25
28734,25
28735,25
28736,25
28737,25
28738,25
28739,25
28740,25
28741,25
28742,25
28743,0
28744,25
28745,0
28746,0
28747,25
28748,25
28749,25
28750,25
28751,0
28752,0
28753,25
28754,25
28755,0
28756,25
28757,0
28758,25
28759,0
28760,0
28761,25
28762,0
28763,25
28764,0
28765,25
28766,25
28767,25
28768,25
28769,25
28770,25
28771,0
28772,0
28773,25
28774,25
28775,0
28776,0
28777,0
28778,0
28779,25
28780,25
28781,0
28782,0
28783,0
28784,0
28785,25
28786,25
28787,0
28788,0
28789,25
28790,25
28791,0
28792,0
28793,25
28794,25
28795,0
28796,25
28797,0
28798,0
28799,25
28800,25
28801,25
28802,25
28803,25
28804,25
28805,0
28806,0
28807,25
28808,0
28809,25
28810,25
28811,25
28812,25
28813,25
28814,25
28815,0
28816,25
28817,25
28818,25
28819,25
28820,25
28821,25
28822,25
28823,0
28824,25
28825,25
28826,0
28827,0
28828,0
28829,25
28830,25
28831,0
28832,0
28833,25
28834,25
28835,25
28836,0
28837,25
28838,0
28839,25
28840,0
28841,25
28842,25
28843,25
28844,25
28845,25
28846,0
28847,25
28848,0
28849,25
28850,0
28851,25
28852,25
28853,25
28854,0
28855,0
28856,25
28857,0
28858,25
28859,25
28860,0
28861,25
28862,0
28863,25
28864,0
28865,25
28866,25
28867,25
28868,25
28869,25
28870,0
28871,0
28872,25
28873,25
28874,0
28875,0
28876,25
28877,25
28878,0
28879,0
28880,0
28881,0
28882,25
28883,25
28884,25
28885,0
28886,25
28887,25
28888,0
28889,0
28890,0
28891,0
28892,0
28893,25
28894,25
28895,25
28896,0
28897,25
28898,25
28899,0
28900,0
28901,0
28902,0
28903,0
28904,25
28905,25
28906,0
28907,25
28908,25
28909,0
28910,25
28911,25
28912,0
28913,25
28914,25
28915,25
28916,25
28917,25
28918,0
28919,25
28920,25
28921,25
28922,0
28923,25
28924,0
28925,25
28926,0
28927,25
28928,25
28929,25
28930,25
28931,25
28932,25
28933,0
28934,0
28935,25
28936,0
28937,0
28938,0
28939,25
28940,0
28941,25
28942,25
28943,0
28944,25
28945,0
28946,25
28947,25
28948,0
28949,0
28950,25
28951,0
28952,25
28953,25
28954,25
28955,25
28956,25
28957,25
28958,0
28959,25
28960,25
28961,25
28962,25
28963,25
28964,25
28965,25
28966,0
28967,25
28968,25
28969,25
28970,0
28971,25
28972,25
28973,0
28974,25
28975,25
28976,25
28977,0
28978,0
28979,0
28980,25
28981,25
28982,0
28983,0
28984,0
28985,25
28986,25
28987,0
28988,25
28989,25
28990,25
28991,25
28992,25
28993,25
28994,25
28995,25
28996,0
28997,0
28998,0
28999,0
29000,25
29001,0
29002,25
29003,25
29004,0
29005,25
29006,0
29007,25
29008,0
29009,25
29010,0
29011,25
29012,25
29013,25
29014,0
29015,0
29016,25
29017,25
29018,0
29019,25
29020,25
29021,0
29022,0
29023,0
29024,0
29025,0
29026,25
29027,25
29028,25
29029,25
29030,25
29031,25
29032,0
29033,0
29034,25
29035,25
29036,25
29037,0
29038,25
29039,25
29040,25
29041,25
29042,25
29043,0
29044,25
29045,25
29046,25
29047,25
29048,25
29049,0
29050,0
29051,25
29052,25
29053,25
29054,0
29055,25
29056,25
29057,25
29058,25
29059,25
29060,0
29061,25
29062,25
29063,25
29064,25
29065,25
29066,0
29067,25
29068,0
29069,25
29070,25
29071,0
29072,0
29073,0
29074,0
29075,0
29076,0
29077,25
29078,25
29079,25
29080,25
29081,0
29082,0
29083,0
29084,25
29085,0
29086,0
29087,0
29088,25
29089,25
29090,0
29091,0
29092,0
29093,25
29094,0
29095,25
29096,25
29097,0
29098,0
29099,25
29100,0
29101,25
29102,25
29103,25
29104,25
29105,25
29106,0
29107,25
29108,0
29109,0
29110,25
29111,0
29112,25
29113,25
29114,0
29115,0
29116,25
29117,25
29118,25
29119,0
29120,25
29121,25
29122,25
29123,25
29124,0
29125,0
29126,25
29127,25
29128,25
29129,25
29130,25
29131,25
29132,25
29133,25
29134,0
29135,25
29136,0
29137,0
29138,25
29139,0
29140,0
29141,25
29142,25
29143,25
29144,0
29145,25
29146,25
29147,25
29148,25
29149,0
29150,0
29151,25
29152,25
29153,25
29154,0
29155,0
29156,0
29157,25
29158,25
29159,25
29160,25
29161,25
29162,0
29163,25
29164,0
29165,0
29166,0
29167,25
29168,25
29169,25
29170,0
29171,25
29172,25
29173,25
29174,25
29175,0
29176,25
29177,25
29178,25
29179,0
29180,25
29181,25
29182,0
29183,0
29184,25
29185,25
29186,0
29187,25
29188,25
29189,0
29190,0
29191,25
29192,25
29193,25
29194,25
29195,25
29196,0
29197,0
29198,0
29199,0
29200,25
29201,0
29202,25
29203,25
29204,25
29205,25
29206,0
29207,25
29208,25
29209,25
29210,25
29211,0
29212,0
29213,25
29214,25
29215,25
29216,0
29217,0
29218,25
29219,0
29220,0
29221,0
29222,25
29223,25
29224,0
29225,25
29226,25
29227,25
29228,0
29229,25
29230,25
29231,25
29232,0
29233,25
29234,25
29235,0
29236,25
29237,25
29238,25
29239,25
29240,25
29241,0
29242,25
29243,25
29244,25
29245,25
29246,0
29247,0
29248,0
29249,25
29250,25
29251,25
29252,25
29253,0
29254,25
29255,25
29256,25
29257,0
29258,0
29259,25
29260,25
29261,0
29262,25
29263,25
29264,25
29265,25
29266,0
29267,0
29268,25
29269,0
29270,25
29271,25
29272,0
29273,25
29274,25
29275,0
29276,25
29277,25
29278,0
29279,0
29280,25
29281,25
29282,25
29283,0
29284,25
29285,25
29286,25
29287,0
29288,25
29289,25
29290,25
29291,25
29292,25
29293,25
29294,25
29295,25
29296,25
29297,0
29298,0
29299,25
29300,25
29301,25
29302,0
29303,25
29304,0
29305,0
29306,0
29307,25
29308,25
29309,25
29310,0
29311,0
29312,0
29313,25
29314,0
29315,0
29316,25
29317,0
29318,25
29319,25
29320,25
29321,0
29322,25
29323,25
29324,25
29325,0
29326,25
29327,25
29328,25
29329,0
29330,25
29331,25
29332,0
29333,25
29334,0
29335,25
29336,0
29337,25
29338,25
29339,0
29340,25
29341,25
29342,0
29343,0
29344,0
29345,0
29346,0
29347,25
29348,25
29349,25
29350,25
29351,0
29352,25
29353,25
29354,0
29355,0
29356,25
29357,25
29358,25
29359,25
29360,0
29361,0
29362,0
29363,0
29364,25
29365,25
29366,0
29367,0
29368,25
29369,0
29370,25
29371,0
29372,25
29373,25
29374,0
29375,25
29376,25
29377,0
29378,25
29379,25
29380,25
29381,25
29382,0
29383,25
29384,0
29385,0
29386,25
29387,25
29388,0
29389,0
29390,25
29391,0
29392,0
29393,25
29394,25
29395,0
29396,0
29397,25
29398,0
29399,25
29400,0
29401,0
29402,0
29403,25
29404,0
29405,25
29406,25
29407,0
29408,25
29409,0
29410,25
29411,0
29412,25
29413,25
29414,0
29415,25
29416,25
29417,0
29418,0
29419,25
29420,25
29421,25
29422,25
29423,25
29424,25
29425,25
29426,25
29427,25
29428,0
29429,0
29430,0
29431,25
29432,0
29433,25
29434,0
29435,0
29436,0
29437,25
29438,0
29439,0
29440,0
29441,25
29442,25
29443,25
29444,0
29445,25
29446,0
29447,0
29448,25
29449,25
29450,0
29451,25
29452,25
29453,0
29454,25
29455,0
29456,0
29457,0
29458,25
29459,25
29460,25
29461,0
29462,25
29463,0
29464,25
29465,25
29466,25
29467,0
29468,25
29469,25
29470,25
29471,25
29472,25
29473,25
29474,25
29475,25
29476,0
29477,25
29478,25
29479,25
29480,25
29481,0
29482,0
29483,25
29484,0
29485,0
29486,0
29487,25
29488,25
29489,0
29490,25
29491,0
29492,0
29493,25
29494,25
29495,25
29496,25
29497,25
29498,25
29499,25
29500,25
29501,0
29502,25
29503,0
29504,25
29505,0
29506,25
29507,0
29508,25
29509,25
29510,0
29511,25
29512,0
29513,25
29514,25
29515,25
29516,25
29517,0
29518,25
29519,25
29520,25
29521,25
29522,25
29523,25
29524,25
29525,0
29526,0
29527,0
29528,25
29529,25
29530,25
29531,25
29532,25
29533,0
29534,25
29535,25
29536,0
29537,25
29538,0
29539,25
29540,25
29541,25
29542,25
29543,0
29544,0
29545,25
29546,25
29547,0
29548,25
29549,0
29550,0
29551,0
29552,0
29553,0
29554,25
29555,25
29556,0
29557,25
29558,25
29559,25
29560,25
29561,0
29562,25
29563,25
29564,25
29565,25
29566,25
29567,0
29568,25
29569,25
29570,0
29571,25
29572,25
29573,25
29574,25
29575,0
29576,25
29577,25
29578,25
29579,25
29580,25
29581,25
29582,0
29583,0
29584,25
29585,0
29586,25
29587,0
29588,25
29589,0
29590,25
29591,0
29592,25
29593,25
29594,0
29595,0
29596,0
29597,25
29598,25
29599,0
29600,25
29601,0
29602,25
29603,25
29604,0
29605,0
29606,25
29607,25
29608,0
29609,25
29610,25
29611,0
29612,25
29613,25
29614,25
29615,25
29616,25
29617,0
29618,0
29619,25
29620,25
29621,0
29622,0
29623,25
29624,25
29625,25
29626,25
29627,25
29628,0
29629,25
29630,0
29631,0
29632,0
29633,25
29634,0
29635,25
29636,0
29637,25
29638,25
29639,0
29640,25
29641,0
29642,25
29643,25
29644,0
29645,25
29646,25
29647,25
29648,0
29649,0
29650,25
29651,25
29652,25
29653,0
29654,25
29655,0
29656,0
29657,25
29658,25
29659,25
29660,25
29661,0
29662,25
29663,0
29664,25
29665,25
29666,0
29667,25
29668,25
29669,25
29670,25
29671,25
29672,25
29673,0
29674,25
29675,25
29676,25
29677,0
29678,25
29679,25
29680,0
29681,25
29682,0
29683,25
29684,25
29685,25
29686,0
29687,0
29688,0
29689,0
29690,0
29691,0
29692,0
29693,0
29694,25
29695,25
29696,25
29697,25
29698,25
29699,0
29700,0
29701,0
29702,0
29703,0
29704,25
29705,25
29706,0
29707,25
29708,25
29709,25
29710,25
29711,0
29712,0
29713,0
29714,25
29715,25
29716,25
29717,25
29718,25
29719,25
29720,25
29721,25
29722,25
29723,0
29724,25
29725,25
29726,25
29727,25
29728,0
29729,0
29730,25
29731,25
29732,25
29733,25
29734,25
29735,25
29736,0
29737,0
29738,25
29739,0
29740,0
29741,25
29742,25
29743,25
29744,25
29745,0
29746,0
29747,25
29748,0
29749,25
29750,25
29751,0
29752,25
29753,0
29754,25
29755,0
29756,0
29757,0
29758,0
29759,0
29760,25
29761,25
29762,25
29763,0
29764,25
29765,25
29766,0
29767,25
29768,25
29769,0
29770,0
29771,25
29772,25
29773,0
29774,25
29775,0
29776,0
29777,25
29778,25
29779,25
29780,25
29781,25
29782,0
29783,25
29784,25
29785,25
29786,25
29787,25
29788,0
29789,25
29790,25
29791,25
29792,25
29793,25
29794,0
29795,25
29796,25
29797,0
29798,25
29799,0
29800,0
29801,0
29802,25
29803,25
29804,25
29805,25
29806,0
29807,0
29808,25
29809,25
29810,25
29811,25
29812,0
29813,25
29814,25
29815,0
29816,0
29817,25
29818,0
29819,25
29820,25
29821,25
29822,0
29823,25
29824,0
29825,0
29826,25
29827,0
29828,25
29829,25
29830,0
29831,25
29832,0
29833,0
29834,0
29835,0
29836,0
29837,25
29838,0
29839,0
29840,25
29841,25
29842,0
29843,25
29844,0
29845,0
29846,25
29847,25
29848,25
29849,25
29850,25
29851,25
29852,25
29853,25
29854,0
29855,25
29856,25
29857,0
29858,25
29859,25
29860,0
29861,25
29862,0
29863,25
29864,0
29865,0
29866,0
29867,0
29868,0
29869,25
29870,0
29871,25
29872,0
29873,25
29874,25
29875,25
29876,0
29877,25
29878,25
29879,0
29880,0
29881,25
29882,0
29883,0
29884,25
29885,25
29886,25
29887,25
29888,25
29889,25
29890,25
29891,25
29892,0
29893,25
29894,0
29895,25
29896,25
29897,25
29898,25
29899,25
29900,0
29901,25
29902,25
29903,0
29904,25
29905,0
29906,25
29907,25
29908,0
29909,25
29910,25
29911,25
29912,0
29913,25
29914,0
29915,25
29916,25
29917,25
29918,0
29919,25
29920,25
29921,0
29922,0
29923,25
29924,25
29925,0
29926,0
29927,0
29928,0
29929,25
29930,25
29931,25
29932,0
29933,25
29934,0
29935,25
29936,25
29937,25
29938,25
29939,25
29940,25
29941,25
29942,0
29943,25
29944,0
29945,25
29946,25
29947,0
29948,25
29949,0
29950,0
29951,25
29952,25
29953,25
29954,25
29955,0
29956,25
29957,25
29958,25
29959,0
29960,0
29961,25
29962,0
29963,25
29964,0
29965,25
29966,25
29967,25
29968,25
29969,0
29970,25
29971,0
29972,25
29973,0
29974,25
29975,0
29976,25
29977,0
29978,0
29979,0
29980,0
29981,0
29982,25
29983,0
29984,25
29985,0
29986,0
29987,25
29988,25
29989,25
29990,25
29991,25
29992,0
29993,25
29994,0
29995,0
29996,25
29997,25
29998,0
29999,25
30000,0
30001,0
30002,25
30003,25
30004,25
30005,25
30006,25
30007,25
30008,25
30009,0
30010,25
30011,25
30012,0
30013,25
30014,25
30015,25
30016,25
30017,25
30018,25
30019,25
30020,25
30021,0
30022,25
30023,25
30024,25
30025,25
30026,25
30027,0
30028,25
30029,25
30030,0
30031,0
30032,25
30033,0
30034,0
30035,25
30036,25
30037,25
30038,25
30039,0
30040,0
30041,25
30042,0
30043,25
30044,25
30045,25
30046,25
30047,25
30048,25
30049,25
30050,0
30051,0
30052,0
30053,25
30054,0
30055,25
30056,25
30057,25
30058,25
30059,0
30060,25
30061,25
30062,0
30063,25
30064,0
30065,0
30066,25
30067,0
30068,25
30069,25
30070,25
30071,25
30072,0
30073,25
30074,0
30075,0
30076,25
30077,0
30078,0
30079,0
30080,0
30081,25
30082,25
30083,25
30084,25
30085,0
30086,25
30087,25
30088,0
30089,25
30090,25
30091,0
30092,25
30093,0
30094,25
30095,25
30096,25
30097,25
30098,0
30099,0
30100,0
30101,25
30102,25
30103,0
30104,0
30105,0
30106,25
30107,25
30108,0
30109,0
30110,0
30111,25
30112,25
30113,25
30114,25
30115,25
30116,0
30117,0
30118,0
30119,0
30120,25
30121,0
30122,25
30123,0
30124,0
30125,25
30126,25
30127,0
30128,0
30129,0
30130,25
30131,0
30132,25
30133,0
30134,25
30135,25
30136,0
30137,0
30138,25
30139,0
30140,25
30141,0
30142,0
30143,0
30144,25
30145,0
30146,0
30147,0
30148,0
30149,0
30150,25
30151,25
30152,0
30153,0
30154,25
30155,25
30156,0
30157,25
30158,25
30159,0
30160,25
30161,0
30162,0
30163,25
30164,0
30165,0
30166,25
30167,25
30168,25
30169,0
30170,0
30171,25
30172,25
30173,0
30174,0
30175,0
30176,25
30177,25
30178,25
30179,0
30180,0
30181,25
30182,0
30183,25
30184,25
30185,25
30186,0
30187,0
30188,0
30189,0
30190,25
30191,0
30192,25
30193,0
30194,25
30195,0
30196,0
30197,0
30198,0
30199,0
30200,25
30201,25
30202,25
30203,25
30204,0
30205,0
30206,25
30207,25
30208,25
30209,25
30210,0
30211,0
30212,0
30213,25
30214,25
30215,0
30216,0
30217,25
30218,25
30219,25
30220,25
30221,0
30222,0
30223,0
30224,25
30225,0
30226,0
30227,0
30228,25
30229,25
30230,0
30231,0
30232,25
30233,25
30234,0
30235,25
30236,25
30237,0
30238,25
30239,0
30240,0
30241,25
30242,25
30243,0
30244,25
30245,25
30246,25
30247,25
30248,25
30249,25
30250,0
30251,25
30252,25
30253,0
